                  * c:\users\hp\esim-workspace\opamp\opamp.cir
                  Transient Analysis  Thu Apr 04 11:15:24  2024
--------------------------------------------------------------------------------
Index   time            l1#branch       v1#branch       v2#branch       
--------------------------------------------------------------------------------
278	3.071447e-03	-2.46369e-09	-4.67388e-02	-1.57194e-03	
279	3.079908e-03	2.379910e-09	-4.67409e-02	-1.57189e-03	
280	3.088019e-03	5.640443e-09	-4.67430e-02	-1.57184e-03	
281	3.096519e-03	5.568387e-09	-4.67451e-02	-1.57178e-03	
282	3.104868e-03	2.092234e-09	-4.67472e-02	-1.57173e-03	
283	3.113383e-03	-2.77319e-09	-4.67493e-02	-1.57168e-03	
284	3.122467e-03	-6.09487e-09	-4.67515e-02	-1.57162e-03	
285	3.130833e-03	-5.52029e-09	-4.67536e-02	-1.57157e-03	
286	3.139029e-03	-1.81209e-09	-4.67556e-02	-1.57152e-03	

Index   time            l1#branch       v1#branch       v2#branch       
--------------------------------------------------------------------------------
287	3.147723e-03	3.100358e-09	-4.67577e-02	-1.57147e-03	
288	3.156492e-03	5.978515e-09	-4.67599e-02	-1.57142e-03	
289	3.165013e-03	5.002837e-09	-4.67619e-02	-1.57136e-03	
290	3.173331e-03	9.900288e-10	-4.67639e-02	-1.57131e-03	
291	3.182156e-03	-3.88761e-09	-4.67661e-02	-1.57126e-03	
292	3.190775e-03	-6.29319e-09	-4.67681e-02	-1.57121e-03	
293	3.199712e-03	-4.71572e-09	-4.67702e-02	-1.57115e-03	
294	3.208977e-03	9.714421e-11	-4.67724e-02	-1.57110e-03	
295	3.217688e-03	4.580573e-09	-4.67745e-02	-1.57105e-03	
296	3.226264e-03	6.080038e-09	-4.67765e-02	-1.57100e-03	
297	3.235293e-03	3.546764e-09	-4.67786e-02	-1.57094e-03	
298	3.244159e-03	-1.37890e-09	-4.67807e-02	-1.57090e-03	
299	3.252279e-03	-5.26049e-09	-4.67826e-02	-1.57084e-03	
300	3.260706e-03	-6.19410e-09	-4.67845e-02	-1.57080e-03	
301	3.270142e-03	-3.00515e-09	-4.67867e-02	-1.57074e-03	
302	3.278747e-03	1.893835e-09	-4.67887e-02	-1.57070e-03	
303	3.286637e-03	5.374209e-09	-4.67905e-02	-1.57065e-03	
304	3.295126e-03	5.813157e-09	-4.67924e-02	-1.57060e-03	
305	3.303614e-03	2.639080e-09	-4.67943e-02	-1.57055e-03	
306	3.312115e-03	-2.21622e-09	-4.67962e-02	-1.57051e-03	
307	3.320157e-03	-5.67518e-09	-4.67980e-02	-1.57046e-03	
308	3.328741e-03	-5.93949e-09	-4.67999e-02	-1.57042e-03	
309	3.337191e-03	-2.63688e-09	-4.68018e-02	-1.57036e-03	
310	3.345647e-03	2.204090e-09	-4.68037e-02	-1.57032e-03	
311	3.353660e-03	5.552299e-09	-4.68054e-02	-1.57027e-03	
312	3.362148e-03	5.684956e-09	-4.68073e-02	-1.57023e-03	
313	3.370557e-03	2.323601e-09	-4.68091e-02	-1.57018e-03	
314	3.378974e-03	-2.49844e-09	-4.68109e-02	-1.57014e-03	
315	3.387190e-03	-5.83695e-09	-4.68127e-02	-1.57009e-03	
316	3.395769e-03	-5.78754e-09	-4.68145e-02	-1.57005e-03	
317	3.404139e-03	-2.30599e-09	-4.68163e-02	-1.57000e-03	
318	3.412661e-03	2.564370e-09	-4.68181e-02	-1.56996e-03	
319	3.421767e-03	5.886843e-09	-4.68201e-02	-1.56991e-03	
320	3.429982e-03	5.340131e-09	-4.68218e-02	-1.56987e-03	
321	3.438162e-03	1.671064e-09	-4.68235e-02	-1.56982e-03	
322	3.446809e-03	-3.22686e-09	-4.68253e-02	-1.56978e-03	
323	3.455582e-03	-6.16762e-09	-4.68271e-02	-1.56973e-03	
324	3.464216e-03	-5.23110e-09	-4.68289e-02	-1.56969e-03	
325	3.472541e-03	-1.22815e-09	-4.68306e-02	-1.56964e-03	
326	3.481379e-03	3.661500e-09	-4.68324e-02	-1.56960e-03	
327	3.490022e-03	6.086837e-09	-4.68341e-02	-1.56955e-03	
328	3.498798e-03	4.575779e-09	-4.68359e-02	-1.56951e-03	
329	3.508096e-03	-2.20859e-10	-4.68378e-02	-1.56946e-03	
330	3.516740e-03	-4.70688e-09	-4.68395e-02	-1.56942e-03	
331	3.525345e-03	-6.28982e-09	-4.68412e-02	-1.56938e-03	
332	3.534465e-03	-3.78914e-09	-4.68430e-02	-1.56934e-03	
333	3.543358e-03	1.142113e-09	-4.68448e-02	-1.56929e-03	
334	3.551501e-03	5.047253e-09	-4.68463e-02	-1.56925e-03	
335	3.559760e-03	6.018790e-09	-4.68479e-02	-1.56921e-03	
336	3.569121e-03	2.942828e-09	-4.68498e-02	-1.56917e-03	
337	3.577710e-03	-1.93570e-09	-4.68514e-02	-1.56912e-03	
338	3.585704e-03	-5.51813e-09	-4.68529e-02	-1.56909e-03	
